시간,여주보(상류)_수위_수위(m),여주보(상류)_수위_유량(m³/s),여주보(상류)_수위_해발수위(El.m),여주보(하류)_수위_수위(m),여주보(하류)_수위_유량(m³/s),여주보(하류)_수위_해발수위(El.m),여주시(여주대교)_강수량_강수량(mm),여주시(여주대교)_강수량_누적강수량(mm),여주시(여주대교)_수위_수위(m),여주시(여주대교)_수위_유량(m³/s),여주시(여주대교)_수위_해발수위(El.m),여주시(주암리)_강수량_강수량(mm),여주시(주암리)_강수량_누적강수량(mm),원주시(문막교)_수위_수위(m),원주시(문막교)_수위_유량(m³/s),원주시(문막교)_수위_해발수위(El.m),충주댐_댐_현재수위(EL.m),충주댐_댐_유입량(m³/s),충주댐_댐_방류량(m³/s),충주시(수안보면사무소)_강수량_강수량(mm),충주시(수안보면사무소)_강수량_누적강수량(mm),충주조정지댐_댐_현재수위(EL.m),충주조정지댐_댐_유입량(m³/s),충주조정지댐_댐_방류량(m³/s)
2025-12-01 0:00,33.1,,33.1,28.23,84.1,28.23,0,13,0.69,74.23,33.22,0,11,0.91,18.52,51.63,134.223,72.041,0.43,0,16,64.29,16.964,50.62
2025-12-01 0:10,33.1,,33.1,28.23,86.09,28.23,0,13,0.7,74.39,33.23,0,11,0.87,18.52,51.59,134.225,147.652,0.43,0,16,64.29,16.953,50.593
2025-12-01 0:20,33.1,,33.1,28.23,85.43,28.23,0,13,0.69,78.87,33.22,0,11,0.89,18.52,51.61,134.227,179.486,0.43,0,16,64.289,40.484,50.562
2025-12-01 0:30,33.1,,33.1,28.23,86.75,28.23,0,13,0.69,77.71,33.22,0,11,0.88,18.52,51.6,134.227,151.652,0.43,0,16,64.282,23.683,50.548
2025-12-01 0:40,33.1,,33.1,28.23,82.78,28.23,0,13,0.69,81.19,33.22,0,11,0.89,18.52,51.61,134.227,68.097,0.43,0,16,64.28,16.937,50.534
2025-12-01 0:50,33.1,,33.1,28.23,86.75,28.23,0,13,0.69,78.87,33.22,0,11,0.9,18.52,51.62,134.227,8.374,0.43,0,16,64.279,16.963,50.473
2025-12-01 1:00,33.1,,33.1,28.23,84.1,28.23,0,13,0.69,75.39,33.22,0,11,0.87,18.52,51.59,134.227,0.43,0.43,0,16,64.27,10.345,50.529
2025-12-01 1:10,33.1,,33.1,28.23,83.49,28.23,0,13,0.7,74.39,33.23,0,11,0.88,18.52,51.6,134.224,0,0.43,0,16,64.27,17.043,50.461
2025-12-01 1:20,33.1,,33.1,28.23,83.44,28.23,0,13,0.7,77.87,33.23,0,11,0.87,18.52,51.59,134.224,0,0.43,0,16,64.266,6.985,50.464
2025-12-01 1:30,33.1,,33.1,28.23,86.75,28.23,0,13,0.7,73.23,33.23,0,11,0.88,18.52,51.6,134.225,0,0.43,0,16,64.26,17.073,50.462
2025-12-01 1:40,33.1,,33.1,28.23,84.76,28.23,0,13,0.7,73.23,33.23,0,11,0.87,18.52,51.59,134.227,115.819,0.43,0,16,64.26,17.063,50.431
2025-12-01 1:50,33.1,,33.1,28.23,83.44,28.23,0,13,0.7,73.23,33.23,0,11,0.88,18.52,51.6,134.228,159.597,0.43,0,16,64.26,30.422,50.372
2025-12-01 2:00,33.1,,33.1,28.23,84.76,28.23,0,13,0.7,69.74,33.23,0,11,0.88,18.52,51.6,134.23,179.486,0.43,0,16,64.251,20.461,50.413
2025-12-01 2:10,33.1,,33.1,28.23,87.41,28.23,0,13,0.7,69.74,33.23,0,11,0.87,18.52,51.59,134.23,111.819,0.43,0,16,64.25,17.105,50.362
2025-12-01 2:20,33.1,,33.1,28.23,86.75,28.23,0,13,0.69,70.75,33.22,0,11,0.87,18.52,51.59,134.229,52.152,0.43,0,16,64.244,0,50.309
2025-12-01 2:30,33.1,,33.1,28.23,86.09,28.23,0,13,0.7,70.9,33.23,0,11,0.87,18.52,51.59,134.229,0,0.43,0,16,64.24,13.768,50.298
2025-12-01 2:40,33.1,,33.1,28.23,84.1,28.23,0,13,0.7,73.23,33.23,0,11,0.87,18.52,51.59,134.229,0,0.43,0,16,64.24,17.061,50.242
2025-12-01 2:50,33.1,,33.1,28.23,86.09,28.23,0,13,0.7,73.23,33.23,0,11,0.87,18.52,51.59,134.228,0,0.43,0,16,64.24,36.976,50.223
2025-12-01 3:00,33.1,,33.1,28.23,82.78,28.23,0,13,0.7,72.06,33.23,0,11,0.88,18.52,51.6,134.229,0,0.43,0,16,64.233,27.072,50.251
2025-12-01 3:10,33.1,,33.1,28.23,84.1,28.23,0,13,0.7,73.23,33.23,0,11,0.88,18.52,51.6,134.228,0,0.43,0,16,64.23,17.184,50.245
2025-12-01 3:20,33.1,,33.1,28.23,83.44,28.23,0,13,0.69,68.43,33.22,0,11,0.88,18.52,51.6,134.228,0,0.43,0,16,64.224,0,50.178
2025-12-01 3:30,33.1,,33.1,28.23,86.09,28.23,0,13,0.7,66.25,33.23,0,11,0.87,18.52,51.59,134.228,0,0.43,0,16,64.22,7.308,50.166
2025-12-01 3:40,33.1,,33.1,28.23,85.43,28.23,0,13,0.7,83.69,33.23,0,11,0.87,18.52,51.59,134.226,0,0.43,0,16,64.218,10.543,50.119
2025-12-01 3:50,33.1,,33.1,28.23,86.09,28.23,0,13,0.7,88.34,33.23,0,11,0.87,18.52,51.59,134.225,0,0.43,0,16,64.211,7.358,50.123
2025-12-01 4:00,33.1,,33.1,28.23,96.02,28.23,0,13,0.7,83.69,33.23,0,11,0.88,18.52,51.6,134.225,0,0.43,0,16,64.21,17.227,50.105
2025-12-01 4:10,33.1,,33.1,28.23,100,28.23,0,13,0.69,84.67,33.22,0,11,0.88,18.52,51.6,134.225,0,0.43,0,16,64.21,23.821,50.068
2025-12-01 4:20,33.1,,33.1,28.23,101.98,28.23,0,13,0.69,80.03,33.22,0,11,0.87,18.52,51.59,134.225,0,0.43,0,16,64.209,43.455,50.025
2025-12-01 4:30,33.1,,33.1,28.23,95.36,28.23,0,13,0.7,75.55,33.23,0,11,0.88,18.52,51.6,134.227,80.041,0.43,0,16,64.2,17.194,49.99
2025-12-01 4:40,33.1,,33.1,28.23,94.7,28.23,0,13,0.69,73.07,33.22,0,11,0.88,18.52,51.6,134.228,119.819,0.43,0,16,64.198,10.607,49.973
2025-12-01 4:50,33.1,,33.1,28.23,92.05,28.23,0,13,0.69,76.55,33.22,0,11,0.87,18.52,51.59,134.228,135.708,0.43,0,16,64.19,0,49.92
2025-12-01 5:00,33.1,,33.1,28.23,88.74,28.23,0,13,0.69,71.91,33.22,0,11,0.87,18.52,51.59,134.229,80.041,0.43,0,16,64.189,13.929,49.895
2025-12-01 5:10,33.1,,33.1,28.23,93.37,28.23,0,13,0.69,67.27,33.22,0,11,0.88,18.52,51.6,134.23,68.097,0.43,0,16,64.182,0,49.869
2025-12-01 5:20,33.1,,33.1,28.23,90.06,28.23,0,13,0.7,63.93,33.23,0,11,0.88,18.52,51.6,134.23,76.041,0.43,0,16,64.18,17.248,49.814
2025-12-01 5:30,33.1,,33.1,28.23,90.72,28.23,0,13,0.7,59.28,33.23,0,11,0.88,18.52,51.6,134.231,60.097,0.43,0,16,64.18,20.482,49.763
2025-12-01 5:40,33.1,,33.1,28.23,91.39,28.23,0,13,0.7,54.63,33.23,0,11,0.89,18.52,51.61,134.231,36.263,0.43,0,16,64.177,33.5,49.755
2025-12-01 5:50,33.1,,33.1,28.23,87.41,28.23,0,13,0.7,55.79,33.23,0,11,0.88,18.52,51.6,134.232,76.041,0.43,0,16,64.17,17.267,49.783
2025-12-01 6:00,33.1,,33.1,28.23,88.74,28.23,0,13,0.69,60.31,33.22,0,11,0.89,18.52,51.61,134.233,103.93,0.43,0,16,64.169,13.975,49.72
2025-12-01 6:10,33.1,,33.1,28.23,88.74,28.23,0,13,0.69,66.11,33.22,0,11,0.88,18.52,51.6,134.234,147.652,0.43,0,16,64.16,0,49.715
2025-12-01 6:20,33.1,,33.1,28.23,86.09,28.23,0,13,0.69,76.55,33.22,0,11,0.9,18.52,51.62,134.237,191.486,0.43,0,16,64.16,17.266,49.696
2025-12-01 6:30,33.1,,33.1,28.23,87.41,28.23,0,13,0.69,77.71,33.22,0,11,0.9,18.52,51.62,134.237,151.652,0.43,0,16,64.16,20.486,49.546
2025-12-01 6:40,33.1,,33.1,28.23,85.43,28.23,0,13,0.69,74.23,33.22,0,11,0.9,18.52,51.62,134.236,56.152,0.43,0,16,64.153,26.992,49.567
2025-12-01 6:50,33.1,,33.1,28.23,83.44,28.23,0,13,0.7,72.06,33.23,0,11,0.91,18.52,51.63,134.234,0,0.43,0,16,64.15,17.279,49.557
2025-12-01 7:00,33.1,,33.1,28.23,81.45,28.23,0,13,0.7,73.23,33.23,0,11,0.91,18.52,51.63,134.232,0,0.43,0,16,64.15,17.273,49.527
2025-12-01 7:10,33.1,,33.1,28.23,83.44,28.23,0,13,0.7,68.58,33.23,0,11,0.91,18.52,51.63,134.232,0,0.43,0,16,64.146,26.926,49.528
2025-12-01 7:20,33.1,,33.1,28.23,83.44,28.23,0,13,0.7,66.25,33.23,0,11,0.91,18.52,51.63,134.232,0,0.43,0,16,64.14,17.242,49.504
2025-12-01 7:30,33.1,,33.1,28.23,82.78,28.23,0,13,0.7,68.58,33.23,0,11,0.91,18.52,51.63,134.234,87.986,0.43,0,16,64.135,1.172,49.482
2025-12-01 7:40,33.1,,33.1,28.23,84.1,28.23,0,13,0.7,68.58,33.23,0,11,0.91,18.52,51.63,134.236,183.486,0.43,0,16,64.13,0,49.456
2025-12-01 7:50,33.1,,33.1,28.23,86.75,28.23,0,13,0.7,70.9,33.23,0,11,0.91,18.52,51.63,134.238,223.319,0.43,0,16,64.13,17.347,49.435
2025-12-01 8:00,33.1,,33.1,28.23,85.43,28.23,0,13,0.7,70.9,33.23,0,11,0.91,18.52,51.63,134.239,183.731,1.168,0,16,64.13,33.38,49.416
2025-12-01 8:10,33.1,,33.1,28.23,88.74,28.23,0,13,0.7,72.06,33.23,0,11,0.91,18.52,51.63,134.232,0,153.599,0,16,64.124,30.194,49.399
2025-12-01 8:20,33.1,,33.1,28.23,84.1,28.23,0,13,0.69,74.23,33.22,0,11,0.91,18.52,51.63,134.225,0,155.506,0,16,64.12,17.387,49.346
2025-12-01 8:30,33.1,,33.1,28.23,87.41,28.23,0,13,0.69,74.23,33.22,0,11,0.91,18.52,51.63,134.225,0,157.803,0,16,64.12,17.351,49.309
2025-12-01 8:40,33.1,,33.1,28.23,89.4,28.23,0,13,0.69,70.75,33.22,0,11,0.91,18.52,51.63,134.226,0,152.228,0,16,64.12,36.172,48.195
2025-12-01 8:50,33.1,,33.1,28.23,91.39,28.23,0,13,0.7,70.9,33.23,0,11,0.91,18.52,51.63,134.225,162.631,154.028,0,16,64.121,50.819,45.452
2025-12-01 9:00,33.1,,33.1,28.23,90.72,28.23,0,13,0.7,69.74,33.23,0,11,0.91,18.52,51.63,134.225,161.338,153.926,0,16,64.12,46.446,45.691
2025-12-01 9:10,33.1,,33.1,28.23,90.72,28.23,0,13,0.7,70.9,33.23,0,11,0.92,18.52,51.64,134.226,145.913,141.786,0,16,64.119,42.413,45.764
2025-12-01 9:20,33.1,,33.1,28.23,87.41,28.23,0,13,0.69,68.43,33.22,0,11,0.94,18.52,51.66,134.224,97.645,152.39,0,16,64.11,10.643,45.807
2025-12-01 9:30,33.1,,33.1,28.23,91.39,28.23,0,13,0.7,69.74,33.23,0,11,0.94,18.52,51.66,134.223,40.823,150.624,0,16,64.11,13.833,45.761
2025-12-01 9:40,33.1,,33.1,28.23,88.08,28.23,0,13,0.69,66.11,33.22,0,11,0.96,18.52,51.68,134.221,0,157.014,0,16,64.11,17.084,45.85
2025-12-01 9:50,33.1,,33.1,28.23,88.74,28.23,0,13,0.7,65.09,33.23,0,11,0.96,18.52,51.68,134.22,0,152.592,0,16,64.11,45.823,45.859
2025-12-01 10:00,33.1,,33.1,28.23,90.72,28.23,0,13,0.7,66.25,33.23,0,11,0.95,18.52,51.67,134.217,0,147.949,0,16,64.11,45.862,45.877
2025-12-01 10:10,33.1,,33.1,28.23,90.72,28.23,0,13,0.69,64.95,33.22,0,11,0.94,18.52,51.66,134.215,0,142.67,0,16,64.11,45.864,45.855
2025-12-01 10:20,33.1,,33.1,28.23,93.37,28.23,0,13,0.69,64.95,33.22,0,11,0.94,18.52,51.66,134.214,0,155.835,0,16,64.114,58.655,45.901
2025-12-01 10:30,33.1,,33.1,28.23,90.72,28.23,0,13,0.69,67.27,33.22,0,11,0.94,18.52,51.66,134.214,30.541,151.118,0,16,64.126,97.032,46.008
2025-12-01 10:40,33.1,,33.1,28.23,90.72,28.23,0,13,0.69,68.43,33.22,0,11,0.94,18.52,51.66,134.214,112.516,137.93,0,16,64.14,142.065,46.12
2025-12-01 10:50,33.1,,33.1,28.23,90.06,28.23,0,13,0.7,69.74,33.23,0,11,0.94,18.52,51.66,134.216,239.323,142.589,0,16,64.15,161.684,46.257
2025-12-01 11:00,33.1,,33.1,28.23,94.04,28.23,0,13,0.69,66.11,33.22,0,11,0.94,18.52,51.66,134.216,240.506,142.665,0,16,64.16,155.738,46.336
2025-12-01 11:10,33.1,,33.1,28.23,91.39,28.23,0,13,0.7,70.9,33.23,0,11,0.94,18.52,51.66,134.216,196.423,137.017,0,16,64.165,127.099,46.372
2025-12-01 11:20,33.1,,33.1,28.23,92.05,28.23,0,13,0.7,70.9,33.23,0,11,0.95,18.52,51.67,134.214,30.807,146.906,0,16,64.173,120.839,46.475
2025-12-01 11:30,33.1,,33.1,28.23,94.7,28.23,0,13,0.69,71.91,33.22,0,11,0.94,18.52,51.66,134.213,0,139.82,0,16,64.184,124.474,46.576
2025-12-01 11:40,33.1,,33.1,28.23,92.05,28.23,0,13,0.69,73.07,33.22,0,11,0.96,18.52,51.68,134.217,163.385,0.43,0,16,64.196,147.455,46.482
2025-12-01 11:50,33.1,,33.1,28.23,93.37,28.23,0,13,0.69,73.07,33.22,0,11,0.94,18.52,51.66,134.222,373.171,0.43,0,16,64.207,157.561,46.459
2025-12-01 12:00,33.1,,33.1,28.23,90.06,28.23,0,13,0.7,69.74,33.23,0,11,0.95,18.52,51.67,134.222,370.43,0.43,0,16,64.219,161.263,46.849
2025-12-01 12:10,33.1,,33.1,28.23,85.43,28.23,0,13,0.7,65.09,33.23,0,11,0.95,18.52,51.67,134.223,239.097,0.43,0,16,64.229,155.262,46.978
2025-12-01 12:20,33.1,,33.1,28.23,83.44,28.23,0,13,0.69,64.95,33.22,0,11,0.93,18.52,51.65,134.227,191.374,0.43,0,16,64.238,149.176,47.034
2025-12-01 12:30,33.1,,33.1,28.23,86.75,28.23,0,13,0.7,67.41,33.23,0,11,0.93,18.52,51.65,134.226,163.597,0.43,0,16,64.245,133.014,47.03
2025-12-01 12:40,33.1,,33.1,28.23,87.41,28.23,0,13,0.69,66.11,33.22,0,11,0.93,18.52,51.65,134.218,0,0.43,0,16,64.255,133.275,47.094
2025-12-01 12:50,33.1,,33.1,28.23,85.43,28.23,0,13,0.69,64.95,33.22,0,11,0.92,18.52,51.64,134.219,0,0.43,0,16,64.26,120.194,47.125
2025-12-01 13:00,33.1,,33.1,28.23,84.76,28.23,0,13,0.69,68.43,33.22,0,11,0.92,18.52,51.64,134.218,0,0.43,0,16,64.27,130.412,47.185
2025-12-01 13:10,33.1,,33.1,28.23,86.75,28.23,0,13,0.69,63.79,33.22,0,11,0.91,18.52,51.63,134.218,12.374,0.43,0,16,64.27,97.231,47.216
2025-12-01 13:20,33.1,,33.1,28.23,90.72,28.23,0,13,0.69,61.47,33.22,0,11,0.91,18.52,51.63,134.219,20.319,0.43,0,16,64.269,77.251,47.185
2025-12-01 13:30,33.1,,33.1,28.23,86.09,28.23,0,13,0.69,63.79,33.22,0,11,0.91,18.52,51.63,134.221,87.986,0.43,0,16,64.266,33.785,47.12
2025-12-01 13:40,33.1,,33.1,28.23,89.4,28.23,0,13,0.7,66.25,33.23,0,11,0.91,18.52,51.63,134.223,163.541,0.43,0,16,64.27,47.141,47.119
2025-12-01 13:50,33.1,,33.1,28.23,94.04,28.23,0,13,0.69,69.59,33.22,0,11,0.9,18.52,51.62,134.224,191.43,0.43,0,16,64.27,50.451,47.114
2025-12-01 14:00,33.1,,33.1,28.23,90.72,28.23,0,13,0.69,69.59,33.22,0,11,0.9,18.52,51.62,134.225,159.541,0.43,0,16,64.27,60.506,47.117
2025-12-01 14:10,33.1,,33.1,28.23,94.7,28.23,0,13,0.7,65.09,33.23,0,11,0.9,18.52,51.62,134.224,64.097,0.43,0,16,64.27,47.116,47.116
2025-12-01 14:20,33.1,,33.1,28.23,92.71,28.23,0,13,0.7,67.41,33.23,0,11,0.89,18.52,51.61,134.224,16.319,0.43,0,16,64.27,47.116,47.116
2025-12-01 14:30,33.1,,33.1,28.23,98.01,28.23,0,13,0.7,66.25,33.23,0,11,0.88,18.52,51.6,134.224,0,0.43,0,16,64.27,47.114,47.111
2025-12-01 14:40,33.1,,33.1,28.23,96.68,28.23,0,13,0.7,82.52,33.23,0,11,0.89,18.52,51.61,134.223,0,0.43,0,16,64.27,47.114,47.115
2025-12-01 14:50,33.1,,33.1,28.23,96.02,28.23,0,13,0.69,81.19,33.22,0,11,0.88,18.52,51.6,134.223,0,0.43,0,16,64.27,47.112,47.111
2025-12-01 15:00,33.1,,33.1,28.23,92.71,28.23,0,13,0.7,77.87,33.23,0,11,0.88,18.52,51.6,134.221,0,5.634,0,16,64.27,47.113,47.113
2025-12-01 15:10,33.1,,33.1,28.23,99.33,28.23,0,13,0.7,89.5,33.23,0,11,0.88,18.52,51.6,134.22,0,154.592,0,16,64.27,47.213,47.416
2025-12-01 15:20,33.1,,33.1,28.23,101.98,28.23,0,13,0.69,84.67,33.22,0,11,0.89,18.52,51.61,134.22,0,159.996,0,16,64.269,44.07,47.682
2025-12-01 15:30,33.1,,33.1,28.23,101.32,28.23,0,13,0.7,83.69,33.23,0,11,0.88,18.52,51.6,134.221,121.325,156.722,0,16,64.268,40.953,47.76
2025-12-01 15:40,33.09,,33.09,28.23,100,28.23,0,13,0.7,81.36,33.23,0,11,0.89,18.52,51.61,134.219,149.078,154.351,0,16,64.26,14.338,47.74
2025-12-01 15:50,33.09,,33.09,28.23,101.32,28.23,0,13,0.69,81.19,33.22,0,11,0.89,18.52,51.61,134.217,36.826,157.404,0,16,64.26,17.705,47.783
2025-12-01 16:00,33.09,,33.09,28.23,103.31,28.23,0,13,0.7,80.2,33.23,0,11,0.89,18.52,51.61,134.216,0,156.145,0,16,64.26,21.059,47.821
2025-12-01 16:10,33.09,,33.09,28.23,102.64,28.23,0,13,0.7,77.87,33.23,0,11,0.9,18.52,51.62,134.216,15.665,151.281,0,16,64.26,47.805,47.81
2025-12-01 16:20,33.09,,33.09,28.23,101.98,28.23,0,13,0.69,78.87,33.22,0,11,0.91,18.52,51.63,134.215,79.848,158.784,0,16,64.26,47.821,47.831
2025-12-01 16:30,33.09,,33.09,28.23,98.01,28.23,0,13,0.69,80.03,33.22,0,11,0.91,18.52,51.63,134.215,122.958,154.311,0,16,64.26,47.822,47.824
2025-12-01 16:40,33.09,,33.09,28.23,98.01,28.23,0,13,0.7,80.2,33.23,0,11,0.91,18.52,51.63,134.215,108.645,156.008,0,16,64.26,47.829,47.831
2025-12-01 16:50,33.09,,33.09,28.23,96.02,28.23,0,13,0.7,69.74,33.23,0,11,0.91,18.52,51.63,134.215,138.499,153.012,0,16,64.26,47.829,47.831
2025-12-01 17:00,33.09,,33.09,28.23,93.37,28.23,0,13,0.69,67.27,33.22,0,11,0.91,18.52,51.63,134.215,150.135,153.386,0,16,64.27,81.252,47.927
2025-12-01 17:10,33.09,,33.09,28.23,92.05,28.23,0,13,0.69,64.95,33.22,0,11,0.91,18.52,51.63,134.215,150.145,155.869,0,16,64.284,128.215,48.053
2025-12-01 17:20,33.09,,33.09,28.23,91.39,28.23,0,13,0.69,68.43,33.22,0,11,0.91,18.52,51.63,134.214,115.619,156.934,0,16,64.296,168.668,48.191
2025-12-01 17:30,33.09,,33.09,28.23,88.74,28.23,0,13,0.7,60.44,33.23,0,11,0.92,18.52,51.64,134.212,64.57,155.406,0,16,64.303,159.019,48.314
2025-12-01 17:40,33.09,,33.09,28.23,88.74,28.23,0,13,0.7,63.93,33.23,0,11,0.92,18.52,51.64,134.211,23.094,150.775,0,16,64.31,135.852,48.384
2025-12-01 17:50,33.09,,33.09,28.23,86.09,28.23,0,13,0.7,59.28,33.23,0,11,0.92,18.52,51.64,134.209,0,151.797,0,16,64.319,126.104,48.448
2025-12-01 18:00,33.09,,33.09,28.23,86.75,28.23,0,13,0.7,61.6,33.23,0,11,0.92,18.52,51.64,134.209,0,150.991,0,16,64.328,133.034,48.436
2025-12-01 18:10,33.09,,33.09,28.23,82.78,28.23,0,13,0.7,60.44,33.23,0,11,0.92,18.52,51.64,134.208,9.358,142.951,0,16,64.34,150.186,48.175
2025-12-01 18:20,33.09,,33.09,28.23,89.4,28.23,0,13,0.7,61.6,33.23,0,11,0.92,18.52,51.64,134.206,12.472,149.142,0,16,64.353,164.083,48.306
2025-12-01 18:30,33.09,,33.09,28.23,84.76,28.23,0,13,0.7,65.09,33.23,0,11,0.93,18.52,51.65,134.205,0,129.526,0,16,64.365,174.681,48.395
2025-12-01 18:40,33.09,,33.09,28.23,85.43,28.23,0,13,0.7,62.76,33.23,0,11,0.93,18.52,51.65,134.206,17.477,0.43,0,16,64.375,168.232,48.329
2025-12-01 18:50,33.09,,33.09,28.23,83.44,28.23,0,13,0.7,61.6,33.23,0,11,0.93,18.52,51.65,134.206,35.462,0.43,0,16,64.383,151.387,48.27
2025-12-01 19:00,33.09,,33.09,28.23,83.44,28.23,0,13,0.7,65.09,33.23,0,11,0.93,18.52,51.65,134.204,0,0.43,0,16,64.393,144.735,48.272
2025-12-01 19:10,33.09,,33.09,28.23,84.81,28.23,0,13,0.69,63.79,33.22,0,11,0.93,18.52,51.65,134.201,0,0.43,0,16,64.403,145.049,48.273
2025-12-01 19:20,33.09,,33.09,28.23,84.15,28.23,0,13,0.69,64.95,33.22,0,11,0.93,18.52,51.65,134.203,0,0.43,0,16,64.414,155.615,48.3
2025-12-01 19:30,33.09,,33.09,28.22,84.81,28.22,0,13,0.7,61.6,33.23,0,11,0.94,18.52,51.66,134.203,0,0.43,0,16,64.427,166.432,48.391
2025-12-01 19:40,33.09,,33.09,28.22,86.78,28.22,0,13,0.69,66.11,33.22,0,11,0.94,18.52,51.66,134.204,103.819,0.43,0,16,64.435,159.828,48.46
2025-12-01 19:50,33.09,,33.09,28.23,85.47,28.23,0,13,0.69,63.79,33.22,0,11,0.94,18.52,51.66,134.205,79.986,0.43,0,16,64.44,139.214,48.459
2025-12-01 20:00,33.09,,33.09,28.22,86.78,28.22,0,13,0.69,55.67,33.22,0,11,0.94,18.52,51.66,134.207,167.486,0.43,0,16,64.44,93.96,48.461
2025-12-01 20:10,33.09,,33.09,28.22,84.81,28.22,0,13,0.69,53.35,33.22,0,11,0.94,18.52,51.66,134.207,135.652,0.43,0,16,64.44,65.959,48.458
2025-12-01 20:20,33.09,,33.09,28.22,84.81,28.22,0,13,0.69,59.15,33.22,0,11,0.94,18.52,51.66,134.207,107.763,0.43,0,16,64.44,48.459,48.457
2025-12-01 20:30,33.09,,33.09,28.22,86.78,28.22,0,13,0.69,57.99,33.22,0,11,0.95,18.52,51.67,134.208,40.208,0.43,0,16,64.44,48.456,48.452
2025-12-01 20:40,33.09,,33.09,28.22,80.86,28.22,0,13,0.68,60.18,33.21,0,11,0.95,18.52,51.67,134.208,28.263,0.43,0,16,64.448,76.449,48.438
2025-12-01 20:50,33.09,,33.09,28.22,86.12,28.22,0,13,0.69,61.47,33.22,0,11,0.95,18.52,51.67,134.206,0,0.43,0,16,64.45,83.505,48.457
2025-12-01 21:00,33.09,,33.09,28.22,84.81,28.22,0,13,0.69,63.79,33.22,0,11,0.95,18.52,51.67,134.207,0,0.43,0,16,64.45,83.505,48.454
2025-12-01 21:10,33.09,,33.09,28.22,82.84,28.22,0,13,0.68,62.49,33.21,0,11,0.95,18.52,51.67,134.208,0,0.43,0,16,64.45,55.511,48.454
2025-12-01 21:20,33.09,,33.09,28.22,84.81,28.22,0,13,0.68,63.65,33.21,0,11,0.95,18.52,51.67,134.208,56.097,0.43,0,16,64.446,34.4,48.458
2025-12-01 21:30,33.09,,33.09,28.22,80.86,28.22,0,13,0.69,62.63,33.22,0,11,0.96,18.52,51.68,134.208,36.208,0.43,0,16,64.44,13.366,48.353
2025-12-01 21:40,33.09,,33.09,28.22,80.86,28.22,0,13,0.68,64.81,33.21,0,11,0.96,18.52,51.68,134.209,48.152,0.43,0,16,64.44,13.334,48.357
2025-12-01 21:50,33.09,,33.09,28.22,79.55,28.22,0,13,0.68,64.81,33.21,0,11,0.96,18.52,51.68,134.209,48.152,0.43,0,16,64.44,27.355,48.354
2025-12-01 22:00,33.09,,33.09,28.21,76.92,28.21,0,13,0.68,62.49,33.21,0,11,0.96,18.52,51.68,134.209,28.263,0.43,0,16,64.44,48.355,48.355
2025-12-01 22:10,33.09,,33.09,28.21,77.58,28.21,0,13,0.68,63.65,33.21,0,11,0.96,18.52,51.68,134.21,44.152,0.43,0,16,64.44,48.351,48.343
2025-12-01 22:20,33.09,,33.09,28.21,81.52,28.21,0,13,0.68,62.49,33.21,0,11,0.96,18.52,51.68,134.21,36.208,0.43,0,16,64.44,48.351,48.354
2025-12-01 22:30,33.09,,33.09,28.21,76.26,28.21,0,13,0.68,60.18,33.21,0,11,0.96,18.52,51.68,134.212,123.763,0.43,0,16,64.44,48.352,48.36
2025-12-01 22:40,33.09,,33.09,28.21,75.6,28.21,0,13,0.68,62.49,33.21,0,11,0.96,18.52,51.68,134.213,103.874,0.43,0,16,64.44,48.355,48.352
2025-12-01 22:50,33.09,,33.09,28.21,75.6,28.21,0,13,0.67,62.36,33.2,0,11,0.96,18.52,51.68,134.212,95.93,0.43,0,16,64.44,48.356,48.357
2025-12-01 23:00,33.09,,33.09,28.21,78.89,28.21,0,13,0.67,64.67,33.2,0,11,0.96,18.52,51.68,134.213,28.263,0.43,0,16,64.432,20.328,48.276
2025-12-01 23:10,33.09,,33.09,28.21,76.92,28.21,0,13,0.67,61.2,33.2,0,11,0.96,18.52,51.68,134.214,60.097,0.43,0,16,64.43,13.287,48.229
2025-12-01 23:20,33.08,,33.08,28.21,79.55,28.21,0,13,0.67,62.36,33.2,0,11,0.96,18.52,51.68,134.214,68.041,0.43,0,16,64.43,13.218,48.15
2025-12-01 23:30,33.08,,33.08,28.21,75.6,28.21,0,13,0.67,62.36,33.2,0,11,0.96,18.52,51.68,134.213,28.263,0.43,0,16,64.43,41.175,48.145
2025-12-01 23:40,33.07,,33.07,28.19,77.58,28.19,0,13,0.67,60.05,33.2,0,11,0.96,18.52,51.68,134.214,0,0.43,0,16,64.43,48.149,48.153
2025-12-01 23:50,33.07,,33.07,28.17,76.26,28.17,0,13,0.67,58.89,33.2,0,11,0.96,18.52,51.68,134.214,8.374,0.43,0,16,64.43,48.15,48.151
2025-12-02 0:00,33.07,,33.07,28.16,73.09,28.16,0,13,0.68,57.87,33.21,0,11,0.96,18.52,51.68,134.214,24.319,0.43,0,16,64.43,48.152,48.152
2025-12-02 0:10,33.07,,33.07,28.16,60.69,28.16,0,13,0.68,59.02,33.21,0,11,0.96,18.52,51.68,134.215,36.263,0.43,0,16,64.421,16.757,48.135
2025-12-02 0:20,33.07,,33.07,28.15,57.43,28.15,0,13,0.68,53.24,33.21,0,11,0.96,18.52,51.68,134.214,0,0.43,0,16,64.42,13.223,48.048
2025-12-02 0:30,33.07,,33.07,28.15,55.47,28.15,0,13,0.69,53.35,33.22,0,11,0.96,18.52,51.68,134.213,0,0.43,0,16,64.42,13.19,48.055
